client_id,month,total_queries,queries_with_data,impressions,clicks,ctr_x100,avg_position,gsc_data_start,is_ai_referral_available,label_visibility_drop,risk_score
c102,2025-10,264,227,6683,196,293.4,0.0,2025-03,False,0.0,-0.7061392451719483
c102,2025-11,339,227,9568,779,814.18,18.21,2025-03,True,1.0,99.61678257730219
c103,2025-01,871,653,24591,1992,810.32,9.38,2025-01,False,1.0,99.74558841937842
c103,2025-02,858,296,8658,294,340.03,32.02,2025-01,False,0.0,-0.5016916906830586
c103,2025-03,872,589,12308,1305,1060.5,8.46,2025-01,False,1.0,100.87283025812914
c103,2025-04,1013,578,27446,209,76.24,7.83,2025-01,,1.0,99.73810217594328
c103,2025-05,914,450,27145,1959,721.88,36.93,2025-01,,0.0,0.0014166989893148743
c103,2025-06,813,705,22793,1402,615.22,0.0,2025-01,False,0.0,-0.44736236763074466
c103,2025-07,1120,821,22099,1681,760.96,5.63,2025-01,True,0.0,0.6622682081951543
c103,2025-08,921,656,9624,293,304.91,15.72,2025-01,True,0.0,-0.1542695725480519
c103,2025-09,1028,950,12086,912,754.82,12.86,2025-01,True,0.0,-1.321736775634586
c103,2025-10,917,583,25644,1399,545.69,0.0,2025-01,False,1.0,100.13682031167413
c103,2025-11,978,513,21813,1029,472.16,19.45,2025-01,,0.0,-0.15944457150922223
c104,2025-04,302,249,7949,149,188.33,6.3,2025-04,,1.0,99.61050329487227
c104,2025-05,297,167,6606,21,32.09,5.17,2025-04,True,1.0,100.39893557459011
c104,2025-06,322,181,12723,118,93.19,31.78,2025-04,,0.0,-0.30920734251531684
c104,2025-07,337,286,7889,65,82.56,29.3,2025-04,,1.0,99.56599144070864
c104,2025-08,275,146,6916,175,253.04,37.08,2025-04,True,0.0,0.2152528503886004
c104,2025-09,372,241,14550,670,460.94,25.25,2025-04,False,0.0,0.010172210256817915
c104,2025-10,282,206,9089,68,75.71,14.88,2025-04,True,1.0,100.01099663372823
c104,2025-11,288,93,5850,344,588.28,18.14,2025-04,True,0.0,0.3913378946261188
c105,2025-02,195,104,2752,140,510.16,19.94,2025-02,False,0.0,-0.0582377582849572
c105,2025-03,193,156,1793,74,415.59,34.21,2025-02,False,1.0,100.2643477419174
c105,2025-04,218,118,3483,220,633.78,33.89,2025-02,False,0.0,0.25844647059721665
c105,2025-05,182,128,3120,333,1069.31,0.0,2025-02,True,0.0,-0.42048401300224714
c105,2025-06,224,219,8160,224,275.25,12.94,2025-02,True,0.0,0.558067764241529
c105,2025-07,185,112,6957,68,98.53,3.26,2025-02,False,1.0,100.11844353727078
c105,2025-08,222,133,2530,84,334.69,35.17,2025-02,False,0.0,0.32619161082555453
c105,2025-09,226,151,2671,110,414.53,15.64,2025-02,False,1.0,99.92333574171825
c105,2025-10,167,74,3536,22,63.67,27.02,2025-02,False,0.0,0.44073674467558366
c105,2025-11,224,214,4016,199,496.99,15.35,2025-02,True,0.0,0.589349952302463
c106,2025-01,827,654,22963,659,287.42,14.44,2025-01,True,0.0,0.001464499295475102
c106,2025-02,714,466,15595,365,234.33,14.18,2025-01,True,0.0,-0.38286343043966165
c106,2025-03,743,573,28349,870,306.93,36.51,2025-01,True,1.0,99.99503282588327
c106,2025-04,793,451,14423,861,596.98,29.88,2025-01,True,1.0,98.94430437268173
c106,2025-05,711,289,20664,1107,536.11,39.02,2025-01,True,1.0,100.55124315657022
c106,2025-06,668,259,7963,168,212.17,11.85,2025-01,,0.0,0.7390639845820866
c106,2025-07,754,652,12385,146,118.43,17.4,2025-01,True,1.0,100.25526818925192
c106,2025-08,688,403,26640,615,230.86,12.29,2025-01,False,0.0,0.3390721246846608
c106,2025-09,641,531,16276,159,98.16,0.0,2025-01,,0.0,-0.4568495721694561
c106,2025-10,746,618,21283,326,153.54,13.87,2025-01,True,1.0,99.48061199643108
c106,2025-11,654,352,8104,187,231.48,20.72,2025-01,False,1.0,100.343847650769
c107,2025-03,1130,611,15120,1104,730.46,24.76,2025-03,False,0.0,0.7421746793727314
c107,2025-04,1491,1322,40254,2633,654.24,28.79,2025-03,,0.0,0.4715665561289868
c107,2025-05,1196,1017,32695,1398,427.59,0.0,2025-03,True,1.0,99.77627626406213
c107,2025-06,1126,320,26568,1059,398.83,5.51,2025-03,True,1.0,100.48299058618767
c107,2025-07,1293,569,18127,339,187.07,35.16,2025-03,False,0.0,-0.21333684320059965
c107,2025-08,1084,790,13493,488,361.94,14.89,2025-03,True,1.0,100.13071111972812
c107,2025-09,1247,553,20748,695,335.3,37.55,2025-03,False,0.0,-0.01207474071663997
c107,2025-10,1178,881,22961,1330,579.3,5.49,2025-03,True,1.0,99.63998058012002
c107,2025-11,1195,427,23660,1172,495.43,5.66,2025-03,False,0.0,-0.35804169005555525
c108,2025-04,1695,1266,18965,850,448.61,8.59,2025-04,False,1.0,99.5052933219287
c108,2025-05,1698,1008,52729,3004,569.77,7.96,2025-04,True,0.0,0.023646416983198762
c108,2025-06,1564,1196,17409,974,559.68,12.87,2025-04,False,0.0,0.18186259050311465
c108,2025-07,1422,1192,36731,948,258.18,31.33,2025-04,,0.0,0.24291904464206338
c108,2025-08,1965,1547,41417,2291,553.23,28.71,2025-04,False,0.0,0.21062548636042916
c108,2025-09,1607,1247,19127,498,260.47,31.25,2025-04,,0.0,-0.37343803893667316
c108,2025-10,1842,1471,32136,954,296.98,34.49,2025-04,False,0.0,0.5923725710295756
c108,2025-11,1946,1378,40572,406,100.25,3.86,2025-04,False,0.0,0.48133466968356853
c109,2025-01,848,715,26420,383,145.3,6.95,2025-01,False,0.0,-0.013454308924955553
c109,2025-02,842,625,8264,268,325.06,4.48,2025-01,True,0.0,0.36223646316820646
c109,2025-03,701,599,23275,964,414.22,14.65,2025-01,,0.0,-0.3304033306334542
c109,2025-04,973,724,13508,465,344.44,0.0,2025-01,True,0.0,0.451096459026359
c109,2025-05,977,647,9050,191,211.9,8.41,2025-01,False,0.0,0.7688833712634382
c109,2025-06,822,688,24260,581,239.57,32.41,2025-01,False,1.0,100.22260215343007
c109,2025-07,927,394,10705,589,551.08,21.38,2025-01,False,1.0,99.87951852620587
c109,2025-08,966,565,11420,200,175.59,9.62,2025-01,True,0.0,0.5063269784764588
c109,2025-09,854,580,24526,388,158.22,0.0,2025-01,False,0.0,-0.3463787467060087
c109,2025-10,868,541,20532,196,95.57,34.25,2025-01,True,1.0,100.08847479981195
c109,2025-11,811,437,19489,365,187.29,11.17,2025-01,False,1.0,100.3287077509676
c110,2025-01,731,586,16974,1137,670.36,13.1,2025-01,False,0.0,-0.25652320793842537
c110,2025-02,800,608,17712,1154,652.07,12.71,2025-01,False,0.0,-0.37581254903457695
c110,2025-03,842,636,11977,165,138.2,0.0,2025-01,False,0.0,-0.5594001903845328
c110,2025-04,673,484,20070,842,419.9,26.83,2025-01,True,0.0,-0.7048645960854305
c110,2025-05,667,554,17898,396,221.42,29.49,2025-01,True,0.0,0.10462620279520532
c110,2025-06,688,582,19847,159,80.44,4.52,2025-01,False,0.0,0.7446305559045744
c110,2025-07,765,645,11743,144,122.66,8.0,2025-01,,0.0,-0.5330759665009241
c110,2025-08,925,678,17617,536,304.5,28.23,2025-01,True,0.0,-0.002013100205011788
c110,2025-09,698,448,6195,36,58.85,7.07,2025-01,True,1.0,100.15902966807968
c110,2025-10,898,497,34545,1527,442.24,0.0,2025-01,True,0.0,-0.3140978101123041
c110,2025-11,805,607,17190,409,238.29,8.2,2025-01,False,0.0,0.49987456071598013
c111,2025-02,1571,638,31116,203,65.51,35.7,2025-02,True,0.0,0.34041504827540453
c111,2025-03,1549,1340,26056,627,240.75,31.08,2025-02,True,0.0,0.6410329656845741
c111,2025-04,1591,1049,32597,436,133.88,32.41,2025-02,False,0.0,-0.19519285869370667
c111,2025-05,1364,1267,26654,658,247.15,21.76,2025-02,,0.0,-0.23932073380486713
c111,2025-06,1691,1203,23297,210,90.55,5.49,2025-02,False,0.0,-0.38958494267336324
c111,2025-07,1550,996,36276,1273,351.05,9.48,2025-02,False,0.0,-0.2309102214315419
c111,2025-08,1575,1309,36509,1305,357.57,29.87,2025-02,,0.0,0.24532369188036857
c111,2025-09,1227,791,42778,1328,310.48,26.28,2025-02,True,0.0,0.3409096822499519
c111,2025-10,1611,1044,19309,1417,733.95,28.18,2025-02,False,0.0,0.10895121724764133
c111,2025-11,1688,1404,54650,856,156.77,0.0,2025-02,True,0.0,0.5541503067781357
c112,2025-03,1603,1176,19621,185,94.37,19.8,2025-03,True,1.0,99.80239394320394
c112,2025-04,2042,889,46108,4376,949.12,10.99,2025-03,True,0.0,0.07103298000676633
c112,2025-05,1671,1353,63031,2245,356.23,4.93,2025-03,,1.0,99.29020640105419
c112,2025-06,1937,826,68739,2857,415.72,23.96,2025-03,False,0.0,0.09221566452998894
c112,2025-07,2009,1323,38631,2352,608.98,17.91,2025-03,False,0.0,0.03272717043716285
c112,2025-08,1688,1335,33695,1255,372.49,21.85,2025-03,True,1.0,99.91533103825786
c112,2025-09,1606,951,34536,1054,305.3,20.7,2025-03,,0.0,0.14423640744609886
c112,2025-10,2061,1827,45407,775,170.73,5.93,2025-03,True,0.0,0.3803291680882391
c112,2025-11,1866,1414,51435,737,143.44,11.39,2025-03,False,0.0,0.08392178058653132
c113,2025-01,460,318,5586,65,117.9,32.77,2025-01,,0.0,0.47003457926784586
c113,2025-02,639,611,16822,825,490.48,38.17,2025-01,True,0.0,0.1603677958126322
c113,2025-03,635,450,19964,178,89.2,24.98,2025-01,True,1.0,99.4810470726349
c113,2025-04,615,236,19890,166,83.88,16.55,2025-01,,0.0,-0.3168010845092515
c113,2025-05,501,366,8446,514,609.22,37.18,2025-01,,0.0,0.21342734430116678
c113,2025-06,527,390,20846,1028,493.61,0.0,2025-01,True,0.0,0.5638622809238829
c113,2025-07,680,480,17675,328,186.08,0.0,2025-01,False,1.0,100.42705531222217
c113,2025-08,638,269,9209,866,940.52,35.14,2025-01,,1.0,100.18809980320331
c113,2025-09,477,232,7966,556,698.52,7.5,2025-01,False,1.0,99.45341027362501
c113,2025-10,682,401,11252,533,474.34,29.0,2025-01,,0.0,0.10117927109148639
c113,2025-11,464,366,10917,115,106.15,15.67,2025-01,True,1.0,99.98600276329086
c114,2025-03,2432,1075,85662,2674,312.27,9.68,2025-03,,1.0,100.35105417750287
c114,2025-04,2516,1226,73555,7558,1027.53,36.85,2025-03,False,0.0,0.3001193410385439
c114,2025-05,2704,2350,60171,643,106.87,22.66,2025-03,False,0.0,0.1263325248686816
c114,2025-06,2143,1779,29730,2042,686.89,20.48,2025-03,True,0.0,-0.9708416488215648
c114,2025-07,2186,1690,67169,1289,191.97,12.97,2025-03,False,0.0,0.19158200411766388
c114,2025-08,2190,1455,66817,732,109.57,34.52,2025-03,True,0.0,-0.37142278292813813
c114,2025-09,2650,1674,29975,976,325.78,19.59,2025-03,,0.0,0.9297648584168489
c114,2025-10,2641,2257,56456,6882,1219.18,8.97,2025-03,True,0.0,-0.25797890655012007
c114,2025-11,2484,2173,87865,1221,138.99,16.31,2025-03,True,0.0,0.03675713048395375
c115,2025-04,241,88,3977,221,557.5,39.78,2025-04,True,0.0,0.13685585649107052
c115,2025-05,191,122,7401,74,100.42,0.0,2025-04,True,0.0,0.16615769051690862
c115,2025-06,240,172,2043,125,613.11,17.65,2025-04,True,1.0,99.88415876695154
c115,2025-07,213,110,5936,306,516.04,8.68,2025-04,,0.0,-0.5543211549384519
c115,2025-08,207,147,3333,254,764.98,37.6,2025-04,False,1.0,100.16975651869643
c115,2025-09,219,70,5312,120,227.04,7.95,2025-04,False,0.0,0.03911627218649285
c115,2025-10,219,133,2237,73,329.61,15.0,2025-04,False,0.0,0.1034694636670517
c115,2025-11,172,115,4242,151,356.92,33.37,2025-04,False,0.0,0.21748804290840332
c116,2025-04,403,394,12538,660,526.96,35.89,2025-04,False,0.0,-0.21542136709777981
c116,2025-05,377,278,6405,196,306.15,7.96,2025-04,,0.0,-0.25709262343271455
c116,2025-06,430,412,15821,42,26.76,20.53,2025-04,False,0.0,0.05201082990617323
c116,2025-07,318,233,11715,275,235.47,10.61,2025-04,False,0.0,0.03309933467938119
c116,2025-08,413,356,10523,453,430.56,33.6,2025-04,False,0.0,0.35311568688517553
c116,2025-09,409,359,12681,1721,1357.41,26.63,2025-04,,0.0,-0.11926506664153454
c116,2025-10,410,291,15790,431,273.06,18.67,2025-04,True,0.0,0.2940009667075819
c116,2025-11,380,253,6628,521,786.61,21.98,2025-04,False,1.0,100.16046785953803
c117,2025-04,860,511,11394,295,259.67,17.77,2025-04,True,0.0,0.02778176284910924
c117,2025-05,850,712,19160,184,96.47,12.76,2025-04,True,0.0,0.09316429871873255
c117,2025-06,805,655,16377,635,388.14,18.11,2025-04,False,0.0,-0.20225412645057378
c117,2025-07,1042,795,11962,615,514.27,18.61,2025-04,,1.0,99.82469662582845
c117,2025-08,1031,373,40221,2257,561.17,10.63,2025-04,True,1.0,99.58496830443619
c117,2025-09,1059,552,28072,1770,630.54,22.36,2025-04,False,1.0,100.0142863182823
c117,2025-10,1046,506,13128,1499,1141.87,5.55,2025-04,True,0.0,0.45620315624163466
c117,2025-11,858,687,9978,744,745.94,10.99,2025-04,True,0.0,0.1752937589806016
c118,2025-03,270,236,2741,81,296.59,0.0,2025-03,False,0.0,-0.5205057724565525
c118,2025-04,299,225,8895,257,289.43,12.31,2025-03,False,0.0,-0.3484970398393268
c118,2025-05,312,253,10740,470,438.55,3.97,2025-03,True,1.0,99.89652350324478
c118,2025-06,294,70,6099,190,311.81,18.37,2025-03,,1.0,99.88420417413558
c118,2025-07,244,100,5981,315,527.44,31.02,2025-03,False,0.0,-0.05207430470588575
c118,2025-08,268,161,6087,80,132.29,21.68,2025-03,True,0.0,-0.12963412086617793
c118,2025-09,240,185,9119,210,230.46,35.43,2025-03,False,0.0,-0.022774665779334985
c118,2025-10,298,180,4208,229,545.41,3.57,2025-03,True,1.0,99.5878522006074
c118,2025-11,225,114,8711,331,380.73,20.22,2025-03,False,0.0,-0.7640698543880713
c119,2025-03,1139,934,19153,2079,1085.76,5.92,2025-03,True,0.0,0.5236483344115547
c119,2025-04,950,748,35159,2074,589.94,35.42,2025-03,False,0.0,0.16449286184865736
c119,2025-05,828,568,18744,514,274.41,15.63,2025-03,,0.0,0.05373190134888631
c119,2025-06,1140,888,23026,402,174.64,36.63,2025-03,True,0.0,-0.14270672986174135
c119,2025-07,1142,895,22732,473,208.25,32.16,2025-03,False,0.0,0.8900051968771602
c119,2025-08,915,740,25620,2047,799.29,0.0,2025-03,True,0.0,0.454292097387265
c119,2025-09,894,550,34891,659,188.89,23.62,2025-03,,1.0,99.36783623692934
c119,2025-10,1038,509,8774,210,239.6,10.45,2025-03,True,0.0,0.2494603338677581
c119,2025-11,1079,886,20211,459,227.34,26.51,2025-03,False,1.0,99.88887823754646
