client_id,month,total_queries,queries_with_data,impressions,clicks,ctr_x100,avg_position,gsc_data_start,is_ai_referral_available,label_visibility_drop,tracked_terms_returning,term_universe_size
c115,2025-10,219,133,2237,73,329.61,15.0,2025-04,False,0.0,115.0,172.0
c116,2025-04,403,394,12538,660,526.96,35.89,2025-04,False,0.0,278.0,377.0
c116,2025-05,377,278,6405,196,306.15,7.96,2025-04,,0.0,412.0,430.0
c116,2025-06,430,412,15821,42,26.76,20.53,2025-04,False,0.0,233.0,318.0
c116,2025-07,318,233,11715,275,235.47,10.61,2025-04,False,0.0,356.0,413.0
c116,2025-08,413,356,10523,453,430.56,33.6,2025-04,False,0.0,359.0,409.0
c116,2025-09,409,359,12681,1721,1357.41,26.63,2025-04,,0.0,291.0,410.0
c116,2025-10,410,291,15790,431,273.06,18.67,2025-04,True,0.0,253.0,380.0
c117,2025-04,860,511,11394,295,259.67,17.77,2025-04,True,0.0,712.0,850.0
c117,2025-05,850,712,19160,184,96.47,12.76,2025-04,True,0.0,655.0,805.0
c117,2025-06,805,655,16377,635,388.14,18.11,2025-04,False,0.0,795.0,1042.0
c117,2025-07,1042,795,11962,615,514.27,18.61,2025-04,,1.0,373.0,1031.0
c117,2025-08,1031,373,40221,2257,561.17,10.63,2025-04,True,1.0,552.0,1059.0
c117,2025-09,1059,552,28072,1770,630.54,22.36,2025-04,False,1.0,506.0,1046.0
c117,2025-10,1046,506,13128,1499,1141.87,5.55,2025-04,True,0.0,687.0,858.0
c118,2025-03,270,236,2741,81,296.59,0.0,2025-03,False,0.0,225.0,299.0
c118,2025-04,299,225,8895,257,289.43,12.31,2025-03,False,0.0,253.0,312.0
c118,2025-05,312,253,10740,470,438.55,3.97,2025-03,True,1.0,70.0,294.0
c118,2025-06,294,70,6099,190,311.81,18.37,2025-03,,1.0,100.0,244.0
c118,2025-07,244,100,5981,315,527.44,31.02,2025-03,False,0.0,161.0,268.0
c118,2025-08,268,161,6087,80,132.29,21.68,2025-03,True,0.0,185.0,240.0
c118,2025-09,240,185,9119,210,230.46,35.43,2025-03,False,0.0,180.0,298.0
c118,2025-10,298,180,4208,229,545.41,3.57,2025-03,True,1.0,114.0,225.0
c119,2025-03,1139,934,19153,2079,1085.76,5.92,2025-03,True,0.0,748.0,950.0
c119,2025-04,950,748,35159,2074,589.94,35.42,2025-03,False,0.0,568.0,828.0
c119,2025-05,828,568,18744,514,274.41,15.63,2025-03,,0.0,888.0,1140.0
c119,2025-06,1140,888,23026,402,174.64,36.63,2025-03,True,0.0,895.0,1142.0
c119,2025-07,1142,895,22732,473,208.25,32.16,2025-03,False,0.0,740.0,915.0
c119,2025-08,915,740,25620,2047,799.29,0.0,2025-03,True,0.0,550.0,894.0
c119,2025-09,894,550,34891,659,188.89,23.62,2025-03,,1.0,509.0,1038.0
c119,2025-10,1038,509,8774,210,239.6,10.45,2025-03,True,0.0,886.0,1079.0
