client_id,month,total_queries,queries_with_data,impressions,clicks,ctr_x100,avg_position,gsc_data_start,is_ai_referral_available,label_visibility_drop,clicks_prev_month,impressions_prev_month,months_of_history
c099,2025-07,166,143,2797,224,803.0,7.15,2025-05,True,1.0,216.0,6115.0,2
c099,2025-08,214,108,6087,94,155.82,33.86,2025-05,True,0.0,224.0,2797.0,3
c099,2025-09,224,213,5925,127,215.61,18.76,2025-05,True,0.0,94.0,6087.0,4
c099,2025-10,203,158,5202,236,455.39,18.67,2025-05,True,0.0,127.0,5925.0,5
c099,2025-11,232,171,5149,216,419.77,28.31,2025-05,True,1.0,236.0,5202.0,6
c100,2025-03,638,392,9279,363,391.73,3.65,2025-03,True,0.0,,,0
c100,2025-04,524,495,17737,1750,986.89,6.96,2025-03,True,0.0,363.0,9279.0,1
c100,2025-05,499,420,10956,265,242.39,11.2,2025-03,True,1.0,1750.0,17737.0,2
c100,2025-06,505,235,7985,223,279.39,5.43,2025-03,,1.0,265.0,10956.0,3
c100,2025-07,706,341,14419,374,259.68,37.18,2025-03,True,0.0,223.0,7985.0,4
c100,2025-08,486,359,10769,460,427.77,4.08,2025-03,True,0.0,374.0,14419.0,5
c100,2025-09,507,507,14646,523,357.31,0.0,2025-03,True,0.0,460.0,10769.0,6
c100,2025-10,625,418,18145,702,387.31,27.2,2025-03,,0.0,523.0,14646.0,7
c100,2025-11,714,487,21067,873,414.68,7.88,2025-03,False,0.0,702.0,18145.0,8
c101,2025-05,299,138,4081,12,30.2,37.97,2025-05,,0.0,,,0
c101,2025-06,211,156,3719,172,463.82,33.54,2025-05,False,1.0,12.0,4081.0,1
c101,2025-07,275,138,10215,303,297.58,14.67,2025-05,True,0.0,172.0,3719.0,2
c101,2025-08,220,179,3128,217,696.57,30.74,2025-05,False,0.0,303.0,10215.0,3
c101,2025-09,298,206,5528,155,280.56,8.65,2025-05,True,0.0,217.0,3128.0,4
c101,2025-10,265,238,7702,49,64.61,15.41,2025-05,False,1.0,155.0,5528.0,5
c101,2025-11,301,167,4705,90,193.28,38.55,2025-05,False,1.0,49.0,7702.0,6
c102,2025-03,323,242,4468,233,523.42,9.55,2025-03,True,0.0,,,0
c102,2025-04,251,169,9546,226,237.49,35.01,2025-03,False,0.0,233.0,4468.0,1
c102,2025-05,251,181,6727,342,509.43,10.08,2025-03,True,0.0,226.0,9546.0,2
c102,2025-06,310,205,9559,681,713.21,25.76,2025-03,,0.0,342.0,6727.0,3
c102,2025-07,333,284,11439,69,60.87,31.52,2025-03,True,0.0,681.0,9559.0,4
c102,2025-08,324,202,10052,401,399.1,16.74,2025-03,False,0.0,69.0,11439.0,5
c102,2025-09,318,237,8972,494,551.13,28.32,2025-03,True,0.0,401.0,10052.0,6
c102,2025-10,264,227,6683,196,293.4,0.0,2025-03,False,0.0,494.0,8972.0,7
c102,2025-11,339,227,9568,779,814.18,18.21,2025-03,True,1.0,196.0,6683.0,8
c103,2025-01,871,653,24591,1992,810.32,9.38,2025-01,False,1.0,,,0
c103,2025-02,858,296,8658,294,340.03,32.02,2025-01,False,0.0,1992.0,24591.0,1
c103,2025-03,872,589,12308,1305,1060.5,8.46,2025-01,False,1.0,294.0,8658.0,2
c103,2025-04,1013,578,27446,209,76.24,7.83,2025-01,,1.0,1305.0,12308.0,3
c103,2025-05,914,450,27145,1959,721.88,36.93,2025-01,,0.0,209.0,27446.0,4
c103,2025-06,813,705,22793,1402,615.22,0.0,2025-01,False,0.0,1959.0,27145.0,5
c103,2025-07,1120,821,22099,1681,760.96,5.63,2025-01,True,0.0,1402.0,22793.0,6
c103,2025-08,921,656,9624,293,304.91,15.72,2025-01,True,0.0,1681.0,22099.0,7
c103,2025-09,1028,950,12086,912,754.82,12.86,2025-01,True,0.0,293.0,9624.0,8
c103,2025-10,917,583,25644,1399,545.69,0.0,2025-01,False,1.0,912.0,12086.0,9
c103,2025-11,978,513,21813,1029,472.16,19.45,2025-01,,0.0,1399.0,25644.0,10
c104,2025-04,302,249,7949,149,188.33,6.3,2025-04,,1.0,,,0
c104,2025-05,297,167,6606,21,32.09,5.17,2025-04,True,1.0,149.0,7949.0,1
c104,2025-06,322,181,12723,118,93.19,31.78,2025-04,,0.0,21.0,6606.0,2
c104,2025-07,337,286,7889,65,82.56,29.3,2025-04,,1.0,118.0,12723.0,3
c104,2025-08,275,146,6916,175,253.04,37.08,2025-04,True,0.0,65.0,7889.0,4
c104,2025-09,372,241,14550,670,460.94,25.25,2025-04,False,0.0,175.0,6916.0,5
c104,2025-10,282,206,9089,68,75.71,14.88,2025-04,True,1.0,670.0,14550.0,6
c104,2025-11,288,93,5850,344,588.28,18.14,2025-04,True,0.0,68.0,9089.0,7
c105,2025-02,195,104,2752,140,510.16,19.94,2025-02,False,0.0,,,0
c105,2025-03,193,156,1793,74,415.59,34.21,2025-02,False,1.0,140.0,2752.0,1
c105,2025-04,218,118,3483,220,633.78,33.89,2025-02,False,0.0,74.0,1793.0,2
c105,2025-05,182,128,3120,333,1069.31,0.0,2025-02,True,0.0,220.0,3483.0,3
c105,2025-06,224,219,8160,224,275.25,12.94,2025-02,True,0.0,333.0,3120.0,4
c105,2025-07,185,112,6957,68,98.53,3.26,2025-02,False,1.0,224.0,8160.0,5
c105,2025-08,222,133,2530,84,334.69,35.17,2025-02,False,0.0,68.0,6957.0,6
c105,2025-09,226,151,2671,110,414.53,15.64,2025-02,False,1.0,84.0,2530.0,7
c105,2025-10,167,74,3536,22,63.67,27.02,2025-02,False,0.0,110.0,2671.0,8
c105,2025-11,224,214,4016,199,496.99,15.35,2025-02,True,0.0,22.0,3536.0,9
c106,2025-01,827,654,22963,659,287.42,14.44,2025-01,True,0.0,,,0
c106,2025-02,714,466,15595,365,234.33,14.18,2025-01,True,0.0,659.0,22963.0,1
c106,2025-03,743,573,28349,870,306.93,36.51,2025-01,True,1.0,365.0,15595.0,2
c106,2025-04,793,451,14423,861,596.98,29.88,2025-01,True,1.0,870.0,28349.0,3
c106,2025-05,711,289,20664,1107,536.11,39.02,2025-01,True,1.0,861.0,14423.0,4
c106,2025-06,668,259,7963,168,212.17,11.85,2025-01,,0.0,1107.0,20664.0,5
c106,2025-07,754,652,12385,146,118.43,17.4,2025-01,True,1.0,168.0,7963.0,6
c106,2025-08,688,403,26640,615,230.86,12.29,2025-01,False,0.0,146.0,12385.0,7
c106,2025-09,641,531,16276,159,98.16,0.0,2025-01,,0.0,615.0,26640.0,8
c106,2025-10,746,618,21283,326,153.54,13.87,2025-01,True,1.0,159.0,16276.0,9
c106,2025-11,654,352,8104,187,231.48,20.72,2025-01,False,1.0,326.0,21283.0,10
c107,2025-03,1130,611,15120,1104,730.46,24.76,2025-03,False,0.0,,,0
c107,2025-04,1491,1322,40254,2633,654.24,28.79,2025-03,,0.0,1104.0,15120.0,1
c107,2025-05,1196,1017,32695,1398,427.59,0.0,2025-03,True,1.0,2633.0,40254.0,2
c107,2025-06,1126,320,26568,1059,398.83,5.51,2025-03,True,1.0,1398.0,32695.0,3
c107,2025-07,1293,569,18127,339,187.07,35.16,2025-03,False,0.0,1059.0,26568.0,4
c107,2025-08,1084,790,13493,488,361.94,14.89,2025-03,True,1.0,339.0,18127.0,5
c107,2025-09,1247,553,20748,695,335.3,37.55,2025-03,False,0.0,488.0,13493.0,6
c107,2025-10,1178,881,22961,1330,579.3,5.49,2025-03,True,1.0,695.0,20748.0,7
c107,2025-11,1195,427,23660,1172,495.43,5.66,2025-03,False,0.0,1330.0,22961.0,8
c108,2025-04,1695,1266,18965,850,448.61,8.59,2025-04,False,1.0,,,0
c108,2025-05,1698,1008,52729,3004,569.77,7.96,2025-04,True,0.0,850.0,18965.0,1
c108,2025-06,1564,1196,17409,974,559.68,12.87,2025-04,False,0.0,3004.0,52729.0,2
c108,2025-07,1422,1192,36731,948,258.18,31.33,2025-04,,0.0,974.0,17409.0,3
c108,2025-08,1965,1547,41417,2291,553.23,28.71,2025-04,False,0.0,948.0,36731.0,4
c108,2025-09,1607,1247,19127,498,260.47,31.25,2025-04,,0.0,2291.0,41417.0,5
c108,2025-10,1842,1471,32136,954,296.98,34.49,2025-04,False,0.0,498.0,19127.0,6
c108,2025-11,1946,1378,40572,406,100.25,3.86,2025-04,False,0.0,954.0,32136.0,7
c109,2025-01,848,715,26420,383,145.3,6.95,2025-01,False,0.0,,,0
c109,2025-02,842,625,8264,268,325.06,4.48,2025-01,True,0.0,383.0,26420.0,1
c109,2025-03,701,599,23275,964,414.22,14.65,2025-01,,0.0,268.0,8264.0,2
c109,2025-04,973,724,13508,465,344.44,0.0,2025-01,True,0.0,964.0,23275.0,3
c109,2025-05,977,647,9050,191,211.9,8.41,2025-01,False,0.0,465.0,13508.0,4
c109,2025-06,822,688,24260,581,239.57,32.41,2025-01,False,1.0,191.0,9050.0,5
c109,2025-07,927,394,10705,589,551.08,21.38,2025-01,False,1.0,581.0,24260.0,6
c109,2025-08,966,565,11420,200,175.59,9.62,2025-01,True,0.0,589.0,10705.0,7
c109,2025-09,854,580,24526,388,158.22,0.0,2025-01,False,0.0,200.0,11420.0,8
c109,2025-10,868,541,20532,196,95.57,34.25,2025-01,True,1.0,388.0,24526.0,9
c109,2025-11,811,437,19489,365,187.29,11.17,2025-01,False,1.0,196.0,20532.0,10
c110,2025-01,731,586,16974,1137,670.36,13.1,2025-01,False,0.0,,,0
c110,2025-02,800,608,17712,1154,652.07,12.71,2025-01,False,0.0,1137.0,16974.0,1
c110,2025-03,842,636,11977,165,138.2,0.0,2025-01,False,0.0,1154.0,17712.0,2
c110,2025-04,673,484,20070,842,419.9,26.83,2025-01,True,0.0,165.0,11977.0,3
c110,2025-05,667,554,17898,396,221.42,29.49,2025-01,True,0.0,842.0,20070.0,4
c110,2025-06,688,582,19847,159,80.44,4.52,2025-01,False,0.0,396.0,17898.0,5
c110,2025-07,765,645,11743,144,122.66,8.0,2025-01,,0.0,159.0,19847.0,6
c110,2025-08,925,678,17617,536,304.5,28.23,2025-01,True,0.0,144.0,11743.0,7
c110,2025-09,698,448,6195,36,58.85,7.07,2025-01,True,1.0,536.0,17617.0,8
c110,2025-10,898,497,34545,1527,442.24,0.0,2025-01,True,0.0,36.0,6195.0,9
c110,2025-11,805,607,17190,409,238.29,8.2,2025-01,False,0.0,1527.0,34545.0,10
c111,2025-02,1571,638,31116,203,65.51,35.7,2025-02,True,0.0,,,0
c111,2025-03,1549,1340,26056,627,240.75,31.08,2025-02,True,0.0,203.0,31116.0,1
c111,2025-04,1591,1049,32597,436,133.88,32.41,2025-02,False,0.0,627.0,26056.0,2
c111,2025-05,1364,1267,26654,658,247.15,21.76,2025-02,,0.0,436.0,32597.0,3
c111,2025-06,1691,1203,23297,210,90.55,5.49,2025-02,False,0.0,658.0,26654.0,4
c111,2025-07,1550,996,36276,1273,351.05,9.48,2025-02,False,0.0,210.0,23297.0,5
c111,2025-08,1575,1309,36509,1305,357.57,29.87,2025-02,,0.0,1273.0,36276.0,6
c111,2025-09,1227,791,42778,1328,310.48,26.28,2025-02,True,0.0,1305.0,36509.0,7
c111,2025-10,1611,1044,19309,1417,733.95,28.18,2025-02,False,0.0,1328.0,42778.0,8
c111,2025-11,1688,1404,54650,856,156.77,0.0,2025-02,True,0.0,1417.0,19309.0,9
c112,2025-03,1603,1176,19621,185,94.37,19.8,2025-03,True,1.0,,,0
c112,2025-04,2042,889,46108,4376,949.12,10.99,2025-03,True,0.0,185.0,19621.0,1
c112,2025-05,1671,1353,63031,2245,356.23,4.93,2025-03,,1.0,4376.0,46108.0,2
c112,2025-06,1937,826,68739,2857,415.72,23.96,2025-03,False,0.0,2245.0,63031.0,3
c112,2025-07,2009,1323,38631,2352,608.98,17.91,2025-03,False,0.0,2857.0,68739.0,4
c112,2025-08,1688,1335,33695,1255,372.49,21.85,2025-03,True,1.0,2352.0,38631.0,5
c112,2025-09,1606,951,34536,1054,305.3,20.7,2025-03,,0.0,1255.0,33695.0,6
c112,2025-10,2061,1827,45407,775,170.73,5.93,2025-03,True,0.0,1054.0,34536.0,7
c112,2025-11,1866,1414,51435,737,143.44,11.39,2025-03,False,0.0,775.0,45407.0,8
c113,2025-01,460,318,5586,65,117.9,32.77,2025-01,,0.0,,,0
c113,2025-02,639,611,16822,825,490.48,38.17,2025-01,True,0.0,65.0,5586.0,1
c113,2025-03,635,450,19964,178,89.2,24.98,2025-01,True,1.0,825.0,16822.0,2
c113,2025-04,615,236,19890,166,83.88,16.55,2025-01,,0.0,178.0,19964.0,3
c113,2025-05,501,366,8446,514,609.22,37.18,2025-01,,0.0,166.0,19890.0,4
c113,2025-06,527,390,20846,1028,493.61,0.0,2025-01,True,0.0,514.0,8446.0,5
c113,2025-07,680,480,17675,328,186.08,0.0,2025-01,False,1.0,1028.0,20846.0,6
c113,2025-08,638,269,9209,866,940.52,35.14,2025-01,,1.0,328.0,17675.0,7
c113,2025-09,477,232,7966,556,698.52,7.5,2025-01,False,1.0,866.0,9209.0,8
c113,2025-10,682,401,11252,533,474.34,29.0,2025-01,,0.0,556.0,7966.0,9
c113,2025-11,464,366,10917,115,106.15,15.67,2025-01,True,1.0,533.0,11252.0,10
c114,2025-03,2432,1075,85662,2674,312.27,9.68,2025-03,,1.0,,,0
c114,2025-04,2516,1226,73555,7558,1027.53,36.85,2025-03,False,0.0,2674.0,85662.0,1
c114,2025-05,2704,2350,60171,643,106.87,22.66,2025-03,False,0.0,7558.0,73555.0,2
c114,2025-06,2143,1779,29730,2042,686.89,20.48,2025-03,True,0.0,643.0,60171.0,3
c114,2025-07,2186,1690,67169,1289,191.97,12.97,2025-03,False,0.0,2042.0,29730.0,4
c114,2025-08,2190,1455,66817,732,109.57,34.52,2025-03,True,0.0,1289.0,67169.0,5
c114,2025-09,2650,1674,29975,976,325.78,19.59,2025-03,,0.0,732.0,66817.0,6
c114,2025-10,2641,2257,56456,6882,1219.18,8.97,2025-03,True,0.0,976.0,29975.0,7
c114,2025-11,2484,2173,87865,1221,138.99,16.31,2025-03,True,0.0,6882.0,56456.0,8
c115,2025-04,241,88,3977,221,557.5,39.78,2025-04,True,0.0,,,0
c115,2025-05,191,122,7401,74,100.42,0.0,2025-04,True,0.0,221.0,3977.0,1
c115,2025-06,240,172,2043,125,613.11,17.65,2025-04,True,1.0,74.0,7401.0,2
c115,2025-07,213,110,5936,306,516.04,8.68,2025-04,,0.0,125.0,2043.0,3
c115,2025-08,207,147,3333,254,764.98,37.6,2025-04,False,1.0,306.0,5936.0,4
c115,2025-09,219,70,5312,120,227.04,7.95,2025-04,False,0.0,254.0,3333.0,5
c115,2025-10,219,133,2237,73,329.61,15.0,2025-04,False,0.0,120.0,5312.0,6
c115,2025-11,172,115,4242,151,356.92,33.37,2025-04,False,0.0,73.0,2237.0,7
c116,2025-04,403,394,12538,660,526.96,35.89,2025-04,False,0.0,,,0
c116,2025-05,377,278,6405,196,306.15,7.96,2025-04,,0.0,660.0,12538.0,1
c116,2025-06,430,412,15821,42,26.76,20.53,2025-04,False,0.0,196.0,6405.0,2
c116,2025-07,318,233,11715,275,235.47,10.61,2025-04,False,0.0,42.0,15821.0,3
c116,2025-08,413,356,10523,453,430.56,33.6,2025-04,False,0.0,275.0,11715.0,4
c116,2025-09,409,359,12681,1721,1357.41,26.63,2025-04,,0.0,453.0,10523.0,5
c116,2025-10,410,291,15790,431,273.06,18.67,2025-04,True,0.0,1721.0,12681.0,6
c116,2025-11,380,253,6628,521,786.61,21.98,2025-04,False,1.0,431.0,15790.0,7
c117,2025-04,860,511,11394,295,259.67,17.77,2025-04,True,0.0,,,0
c117,2025-05,850,712,19160,184,96.47,12.76,2025-04,True,0.0,295.0,11394.0,1
c117,2025-06,805,655,16377,635,388.14,18.11,2025-04,False,0.0,184.0,19160.0,2
c117,2025-07,1042,795,11962,615,514.27,18.61,2025-04,,1.0,635.0,16377.0,3
c117,2025-08,1031,373,40221,2257,561.17,10.63,2025-04,True,1.0,615.0,11962.0,4
c117,2025-09,1059,552,28072,1770,630.54,22.36,2025-04,False,1.0,2257.0,40221.0,5
c117,2025-10,1046,506,13128,1499,1141.87,5.55,2025-04,True,0.0,1770.0,28072.0,6
c117,2025-11,858,687,9978,744,745.94,10.99,2025-04,True,0.0,1499.0,13128.0,7
c118,2025-03,270,236,2741,81,296.59,0.0,2025-03,False,0.0,,,0
c118,2025-04,299,225,8895,257,289.43,12.31,2025-03,False,0.0,81.0,2741.0,1
c118,2025-05,312,253,10740,470,438.55,3.97,2025-03,True,1.0,257.0,8895.0,2
c118,2025-06,294,70,6099,190,311.81,18.37,2025-03,,1.0,470.0,10740.0,3
c118,2025-07,244,100,5981,315,527.44,31.02,2025-03,False,0.0,190.0,6099.0,4
c118,2025-08,268,161,6087,80,132.29,21.68,2025-03,True,0.0,315.0,5981.0,5
c118,2025-09,240,185,9119,210,230.46,35.43,2025-03,False,0.0,80.0,6087.0,6
c118,2025-10,298,180,4208,229,545.41,3.57,2025-03,True,1.0,210.0,9119.0,7
c118,2025-11,225,114,8711,331,380.73,20.22,2025-03,False,0.0,229.0,4208.0,8
c119,2025-03,1139,934,19153,2079,1085.76,5.92,2025-03,True,0.0,,,0
c119,2025-04,950,748,35159,2074,589.94,35.42,2025-03,False,0.0,2079.0,19153.0,1
c119,2025-05,828,568,18744,514,274.41,15.63,2025-03,,0.0,2074.0,35159.0,2
c119,2025-06,1140,888,23026,402,174.64,36.63,2025-03,True,0.0,514.0,18744.0,3
c119,2025-07,1142,895,22732,473,208.25,32.16,2025-03,False,0.0,402.0,23026.0,4
c119,2025-08,915,740,25620,2047,799.29,0.0,2025-03,True,0.0,473.0,22732.0,5
c119,2025-09,894,550,34891,659,188.89,23.62,2025-03,,1.0,2047.0,25620.0,6
c119,2025-10,1038,509,8774,210,239.6,10.45,2025-03,True,0.0,659.0,34891.0,7
c119,2025-11,1079,886,20211,459,227.34,26.51,2025-03,False,1.0,210.0,8774.0,8
